"AriaId","AriaName","AriaOpera"
"1366","Gia_si","Did"
"1779","Gia_si","Did"
"1908","Gia_si","Did"
"0302","Gia_si","Did"
"1682","Gia_si","Did"
"1868","Gia_si","Did"
"1534","Cadra_fra","Did"
"2181","Cadra_fra","Did"
"2321","Cadra_fra","Did"
"0131","Cadra_fra","Did"
"0123","Cadra_fra","Did"
"0326","Cadra_fra","Did"
"0124","Cadra_fra","Did"
"1468","Cadra_fra","Did"
"1583","Cadra_fra","Did"
"1167","Cadra_fra","Did"
"0129","Cadra_fra","Did"
"0183","Cadra_fra","Did"
"1892","Cadra_fra","Did"
"0128","Cadra_fra","Did"
"0135","Cadra_fra","Did"
"0133","Cadra_fra","Did"
"0130","Cadra_fra","Did"
"1766","Cadra_fra","Did"
"1903","Cadra_fra","Did"
"0125","Cadra_fra","Did"
"0127","Cadra_fra","Did"
"1995","Cadra_fra","Did"
"0126","Cadra_fra","Did"
"1869","Cadra_fra","Did"
"0132","Cadra_fra","Did"
"1884","Cadra_fra","Did"
"0371","Cadra_fra","Did"
"1876","Cadra_fra","Did"
"1954","Cadra_fra","Did"
"1648","Cadra_fra","Did"
"0137","Cadra_fra","Did"
"0316","Cadra_fra","Did"
"0121","Cadra_fra","Did"
"2531","Vado_ma","Did"
"0774","Vado_ma","Did"
"1901","Vado_ma","Did"
"0279","Vado_ma","Did"
"1929","Vado_ma","Did"
"1646","Vado_ma","Did"
"1630","Vado_ma","Did"
"0325","Vado_ma","Did"
"0426","Se_vuoi","Did"
"0144","Se_vuoi","Did"
"0435","Son_questidoli","Did"
"0161","Agitata_e","Did"
"0832","Vorrei_disciogliere","Did"
"1988","Vorrei_disciogliere","Did"
"0360","Vorrei_disciogliere","Did"
"2528","Non_ho","Did"
"0074","Tormento_il","Did"
"0208","Tormento_il","Did"
"2529","Tormento_il","Did"
"0277","Tormento_il","Did"
"0516","La_caduta","Did"
"0269","La_caduta","Did"
"0329","La_caduta","Did"
"2530","Io_damore","Did"
"0276","Io_damore","Did"
"0810","Io_damore","Did"
"0450","Prende_ardire","Did"
"0162","Se_ti","Did"
"0163","Sorge_cosi","Did"
"0054","Aura_con","Did"
"0138","Cara_lavverso","Did"
"0073","Sono_tanti","Did"
"0254","Io_veggo","Did"
"0178","Io_veggo","Did"
"0169","Parto_bell","Did"
"0175","Ah_non_sai","Did"
"0369","Ah_non_sai","Did"
"0294","Ah_non_sai","Did"
"0429","Ah_non_sai","Did"
"0176","Cosi_fra","Did"
"0232","Ombra_cara","Did"
"0367","Ombra_cara","Did"
"0449","Ombra_cara","Did"
"0220","Lungi_dal","Did"
"0249","Non_so","Did"
"0332","Non_so","Did"
"0442","Non_so","Did"
"0253","Nell_affano","Did"
"0255","Fra_tutte","Did"
"0323","Fra_tutte","Did"
"0258","Infelice_abbandonata","Did"
"0263","Quel_nocchier","Did"
"0261","Teneri_affetti","Did"
"0248","Pace_non","Did"
"0358","Datre_nubi","Did"
"0382","Infidel_ti","Did"
"0768","Non_fara","Did"
"0770","Per_pieta","Did"
"0345","Per_pieta","Did"
"0831","Deh_resta","Did"
"0771","La_face","Did"
"0310","Placa_il","Did"
"0308","No_non_parti","Did"
"0305","Quanto_per","Did"
"0312","Passagier_che","Did"
"0333","Nel_mirar","Did"
"0350","Non_partir","Did"
"0339","Se_il","Did"
"0354","Se_un","Did"
"0437","Se_un","Did"
"0355","Voglio_che","Did"
"0331","Morire_oh","Did"
"0321","So_che","Did"
"0238","Ah_le","Did"
"0247","Sho_la","Did"
"0299","Rupe_esposta","Did"
"0370","Ah_non_lasciarmi_ingrato","Did"
"0368","Quando_freme","Did"
"0414","Bel_labbro","Did"
"0381","Scherza_il","Did"
"0745","Quanto_mai","Ezi"
"2213","Non_e","Las"
"2125","Se_tu","Sir"
"2124","La_sorte","Sir"
