"AriaId","marker","value","perez_high","pct","pctl_galuppi"
1242,"SoundVa_LowestNoteIndex",48,TRUE,14.0361506099515,0.264705882352941
1242,"Harmony_Chords_Grouping_2SD_Per",0.263888888888889,FALSE,-10.0639355761857,0.86764705882353
1242,"Harmony_Chord_vi_Per",0.0416666666666666,FALSE,-9.57308128198852,0.830882352941177
1242,"PartVn_Degree1_Per_relative",0.254034269823743,TRUE,9.96019252046951,0.904411764705882
1242,"PartVn_Degree6_Per_relative",0.0790741422320369,FALSE,-8.92533412836455,0.345588235294118
1242,"Score_Degree1_Per_relative",0.223363286264442,TRUE,9.48825029913305,0.514705882352941
1242,"PartBs_Degree2_Per_relative",0.110497237569061,FALSE,-8.17604397601377,0.985294117647059
1242,"Harmony_Chords_Grouping_2T_Per",0.319444444444444,TRUE,8.86034728345633,0.213235294117647
1242,"Harmony_Chords_Grouping_1sd_Per",0.175925925925926,FALSE,-7.77634395151998,0.88235294117647
1242,"Harmony_Key_iii_PercentageMeasures",0.115646258503401,FALSE,-7.6655315711122,0.955882352941177
1242,"PartVnII_Intervalm.6_Per",0.0154109589041095,TRUE,8.30126924231502,0.941176470588235
1242,"SoundVa_DescendingIntervallicStd",4.4924002657557,FALSE,-7.61281311768834,0.948529411764706
1242,"PartBs_Degree6_Per_relative",0.0441988950276243,FALSE,-7.52548663293722,0.448529411764706
1242,"PartVnI_IntervalsMajorAll_Per",0.329073482428115,FALSE,-7.35151567347009,0.220588235294118
1242,"PartBs_Degree3_Per_relative",0.174033149171271,FALSE,-7.23547427345671,0.941176470588235
1242,"PartBs_Degree1_Per_relative",0.198895027624309,TRUE,7.75175969467434,0.102941176470588
1242,"SoundBs_Ambitus",30,FALSE,-6.89395918967073,0.970588235294118
1242,"PartVn_Degree3_Per_relative",0.121686500633869,TRUE,7.38975022276365,0.0220588235294118
1242,"Score_Degree6_Per_relative",0.0710312366281557,FALSE,-6.72616500254335,0.345588235294118
1242,"PartHnII_IntervalP.8_Per",0,FALSE,-6.62568059586078,0.735294117647059
1242,"SoundVa_IntervalP.4_Per",0.0304709141274238,TRUE,7.05525608568727,0.852941176470588
1242,"SoundVa_IntervalM3_Per",0.0166204986149584,TRUE,6.87182859866096,0.382352941176471
1242,"SoundBs_HighestNoteIndex",66,FALSE,-6.41759700646599,0.933823529411765
1242,"PartHnII_IntervalP8_Per",0,FALSE,-6.37928900982467,0.625
1242,"SoundVa_Intervalm.6_Per",0.002770083102493,TRUE,6.80406478129718,0.426470588235294
1242,"PartVnI.PartBs_Texture",1.73204419889503,FALSE,-6.08792446394003,0.63235294117647
1242,"PartVnI_Degree1_Per_relative",0.232854864433812,TRUE,6.29335811659342,0.977941176470588
1242,"SoundVa_IntervalM2_Per",0.127423822714681,FALSE,-5.69052813253101,0.904411764705882
1242,"Score_IntervalP4_Per",0.0681818181818181,FALSE,-5.53789062321781,0.948529411764706
1242,"Score_Degree2_Per_relative",0.138211382113821,FALSE,-5.53716013087034,0.911764705882353
1242,"PartVnI_Degree3_Per_relative",0.133971291866029,TRUE,5.78831627440348,0.0661764705882353
1242,"SoundVa_HighestNoteIndex",78,FALSE,-5.46463200219527,0.99264705882353
1242,"Score_IntervalP.8_Per",0.0390222984562607,FALSE,-5.43636867454825,0.948529411764706
1242,"Harmony_Key_Modulatory_vi",0,FALSE,-5.39435603057179,0.338235294117647
1242,"PartVnI_Degree7_Per_relative",0.0749601275917065,FALSE,-5.3717731432484,0.669117647058823
1242,"Score_Degree.4_Per_relative",0.0051347881899871,FALSE,-5.34498034328806,0.205882352941176
1242,"Score_DynMean_weighted",53.3597263596679,TRUE,5.64333960518135,0.639705882352941
1242,"PartVnII_Degree3_Per_relative",0.109401709401709,TRUE,5.56828248426686,0.0367647058823529
1242,"PartVa_Degree2_Per_relative",0.110497237569061,FALSE,-5.19528430323691,0.86764705882353
1242,"SoundVa_IntervalP5_Per",0.0193905817174515,TRUE,5.46103277923795,0.86764705882353
1242,"SoundOb_IntervalM7_Per",0,FALSE,-5.1098016988755,0.823529411764706
1242,"PartVnII_DynGrad",11.9906292395127,TRUE,5.33906405719933,0.272058823529412
1242,"PartBs_DynMean",64.5555555555556,TRUE,5.28702875718257,0.345588235294118
1242,"NumericTempo",55,TRUE,5.26930135236625,0.136
1242,"PartVnI_IntervalM3_Per",0.0255591054313099,TRUE,5.23203319699677,0.691176470588235
