"marker","pct","Composer","direction","rank","AriaId","AriaName","AriaOpera","value","mean_galuppi","mean_perez","mean_jommelli","mean_hasse"
"PartVnI.PartBs_Texture",-6.08792446394003,"Baldassare Galuppi","high",2,774,"Vado_ma","Did",3.47916666666667,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Baldassare Galuppi","high",3,1230,"Odo_il","Dem",3.11261261261261,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Davide Perez","low",1,258,"Infelice_abbandonata","Did",0.929577464788732,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Davide Perez","low",2,1381,"Serbati_a","Ale",0.944444444444444,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Davide Perez","low",3,244,"Se_dalle","Did",0.963942307692308,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Niccolò Jommelli","low",1,893,"Odo_il","Dem",0.666666666666667,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Niccolò Jommelli","low",2,2382,"Bramar_di","Art",0.683522231909329,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Niccolò Jommelli","low",3,51,"Son_regina","Did",0.710735586481113,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Johann Adolph Hasse","low",1,2724,"Sprezza_il","Adr",0.568697729988053,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Johann Adolph Hasse","low",2,734,"Se_trova","Ale",0.78544061302682,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnI.PartBs_Texture",-6.08792446394003,"Johann Adolph Hasse","low",3,2300,"Sommi_dei","Ale",0.803030303030303,4.69879173711299,1.99002879302816,2.50536585121448,1.55005435668779
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Baldassare Galuppi","high",1,1238,"Non_dura","Dem",0.0397196261682243,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Baldassare Galuppi","high",2,1144,"Son_regina","Did",0.0329531051964512,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Baldassare Galuppi","high",3,515,"Fosca_nube","Did",0.0289017341040462,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Davide Perez","low",1,2758,"Dal_labro","Adr",0,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Davide Perez","low",2,2762,"Vuoi_punir","Adr",0,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Davide Perez","low",3,2764,"Se_non","Adr",0,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Niccolò Jommelli","low",1,1497,"Se_mai","Ale",0,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Niccolò Jommelli","low",2,2058,"Bramar_di","Art",0,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Niccolò Jommelli","low",3,2028,"Non_ti","Art",0,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Johann Adolph Hasse","high",1,2069,"Va_tra","Art",0.136446886446886,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Johann Adolph Hasse","high",2,2320,"Dove_si","Ale",0.0462633451957295,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.4_Per_relative",-4.39005073757526,"Johann Adolph Hasse","high",3,570,"Prudente_mi","Dem",0.0446428571428571,0.00834880336959632,0.00493442791455779,0.0066381572907047,0.0102057025529379
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Baldassare Galuppi","high",1,2018,"Sogna_il","Art",0.0248962655601659,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Baldassare Galuppi","high",2,516,"La_caduta","Did",0.02,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Baldassare Galuppi","high",3,686,"Se_dalle","Did",0.0166666666666666,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Davide Perez","low",1,2758,"Dal_labro","Adr",0,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Davide Perez","low",2,2759,"Sprezza_il","Adr",0,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Davide Perez","low",3,2761,"Dopo_un","Adr",0,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Niccolò Jommelli","high",1,358,"Datre_nubi","Did",0.0162932790224032,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Niccolò Jommelli","high",2,501,"Se_ardire","Dem",0.0150537634408602,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Niccolò Jommelli","high",3,119,"Se_tutti","Dem",0.0106382978723404,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Johann Adolph Hasse","high",1,888,"Giacche_vivendo","Dem",0.0448807854137447,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Johann Adolph Hasse","high",2,728,"Vuoi_saper","Ale",0.0310077519379844,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree.6_Per_relative",-4.74645671898222,"Johann Adolph Hasse","high",3,570,"Prudente_mi","Dem",0.0282738095238095,0.00151285826885407,0.000249660338347019,0.00111026036973951,0.00246308694925439
"PartVnII_Degree3_Per_relative",5.56828248426686,"Baldassare Galuppi","low",1,130,"Cadra_fra","Did",0.100603621730382,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Baldassare Galuppi","low",2,506,"Ah_non_lasciarmi","Did",0.101040118870728,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Baldassare Galuppi","low",3,109,"Se_resto","Did",0.102728731942215,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Davide Perez","high",1,1057,"O_sugli","Ale",0.279870828848224,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Davide Perez","high",2,1994,"Tu_vuoi","Art",0.275213675213675,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Davide Perez","high",3,694,"Se_mai","Ale",0.270935960591133,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Niccolò Jommelli","low",1,927,"Prudente_mi","Dem",0.0616113744075829,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Niccolò Jommelli","low",2,2400,"Va_tra","Art",0.0725338491295938,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Niccolò Jommelli","low",3,500,"Padre_perdona","Dem",0.0845921450151057,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Johann Adolph Hasse","low",1,738,"Spera_si","Ale",0.0508849557522123,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Johann Adolph Hasse","low",2,2733,"Volga_il","Adr",0.0765124555160142,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_Degree3_Per_relative",5.56828248426686,"Johann Adolph Hasse","low",3,889,"Non_vi","Dem",0.0810276679841897,0.158287338370094,0.180058143722047,0.155340849374795,0.143496419711312
"PartVnII_DynGrad",5.33906405719933,"Baldassare Galuppi","low",1,2043,"Perche_tarda","Art",1.01727642276423,18.467993849767,23.5378223234551,19.870574486753,10.6868089323271
"PartVnII_DynGrad",5.33906405719933,"Baldassare Galuppi","low",2,679,"Frangi_la","Ale",2.55154908298701,18.467993849767,23.5378223234551,19.870574486753,10.6868089323271
